,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
787,787,0.0016468560428462315,2020-08-26 09:23:54.749561,2020-08-26 09:24:35.014396,0 days 00:00:40.264835000,3,38,COMPLETE
788,788,0.0007752912558773549,2020-08-26 09:24:35.295149,2020-08-26 09:25:03.372422,0 days 00:00:28.077273000,2,38,COMPLETE
789,789,0.0020097627695802255,2020-08-26 09:25:05.733305,2020-08-26 09:25:34.109208,0 days 00:00:28.375903000,2,40,COMPLETE
790,790,0.0013723473254956427,2020-08-26 09:25:34.724407,2020-08-26 09:26:12.945001,0 days 00:00:38.220594000,3,40,COMPLETE
791,791,0.003195734584680224,2020-08-26 09:26:14.117780,2020-08-26 09:29:08.185111,0 days 00:02:54.067331000,16,38,COMPLETE
792,792,0.0004742331671502668,2020-08-26 09:29:08.749575,2020-08-26 09:29:37.033661,0 days 00:00:28.284086000,2,39,COMPLETE
793,793,0.000816556693475985,2020-08-26 09:29:37.806315,2020-08-26 09:29:56.875971,0 days 00:00:19.069656000,1,39,COMPLETE
794,794,0.0004845779596293627,2020-08-26 09:29:57.316798,2020-08-26 09:30:25.157252,0 days 00:00:27.840454000,2,40,COMPLETE
795,795,0.0028404274003184186,2020-08-26 09:30:26.347532,2020-08-26 09:31:06.017351,0 days 00:00:39.669819000,3,38,COMPLETE
796,796,0.0005514958213531697,2020-08-26 09:31:06.909044,2020-08-26 09:31:44.792869,0 days 00:00:37.883825000,3,37,COMPLETE
797,797,0.010742828528615538,2020-08-26 09:31:46.112379,2020-08-26 09:32:15.044004,0 days 00:00:28.931625000,2,40,COMPLETE
798,798,0.0006172119285986877,2020-08-26 09:32:16.039093,2020-08-26 09:32:54.092610,0 days 00:00:38.053517000,3,38,COMPLETE
799,799,0.001860809784461523,2020-08-26 09:32:55.039286,2020-08-26 09:33:22.637117,0 days 00:00:27.597831000,2,37,COMPLETE
